BBID,BTID,BLID,species,length_mm,caste,pass,replicate,lat,lon,locality,elevation,trapStartDay,trapStartMonth,trapEndDay,trapEndMonth,trapDeployedHours,Canola2015_Adjacent,Canola2014_100m,Cereals2014_100m,Pulses2014_100m,PastureForageCrop2014_100m,NativeGrassland2014_100m,Water2014_100m,Urban2014_100m,Shrubland2014_100m,Forest2014_100m,Wetland2014_100m,Canola2014_250m,Cereals2014_250m,Pulses2014_250m,PastureForageCrop2014_250m,NativeGrassland2014_250m,Water2014_250m,Urban2014_250m,Shrubland2014_250m,Forest2014_250m,Wetland2014_250m,Canola2014_500m,Cereals2014_500m,Pulses2014_500m,PastureForageCrop2014_500m,NativeGrassland2014_500m,Water2014_500m,Urban2014_500m,Shrubland2014_500m,Forest2014_500m,Wetland2014_500m
1122355,11618-5-A-2015,11618,borealis,15,worker,5,A,50.6698,-114.0942,9.3 km from Okotoks,1182,29,7,11,8,312.2,0,0,5398.448848,0,5398.448848,0,0,7197.931798,15295.60507,0,0,0,17994.82949,0,67480.61061,1799.482949,0,15295.60507,94472.85485,0,0,1799.482949,168251.6558,1799.482949,310410.8088,1799.482949,0,30591.21014,272621.6668,0,0
1122340,11618-5-A-2015,11618,borealis,22,queen,5,A,50.6698,-114.0942,9.3 km from Okotoks,1182,29,7,11,8,312.2,0,0,5398.448848,0,5398.448848,0,0,7197.931798,15295.60507,0,0,0,17994.82949,0,67480.61061,1799.482949,0,15295.60507,94472.85485,0,0,1799.482949,168251.6558,1799.482949,310410.8088,1799.482949,0,30591.21014,272621.6668,0,0
1122351,11618-5-A-2015,11618,borealis,14,worker,5,A,50.6698,-114.0942,9.3 km from Okotoks,1182,29,7,11,8,312.2,0,0,5398.448848,0,5398.448848,0,0,7197.931798,15295.60507,0,0,0,17994.82949,0,67480.61061,1799.482949,0,15295.60507,94472.85485,0,0,1799.482949,168251.6558,1799.482949,310410.8088,1799.482949,0,30591.21014,272621.6668,0,0
1122341,11618-5-A-2015,11618,borealis,24,queen,5,A,50.6698,-114.0942,9.3 km from Okotoks,1182,29,7,11,8,312.2,0,0,5398.448848,0,5398.448848,0,0,7197.931798,15295.60507,0,0,0,17994.82949,0,67480.61061,1799.482949,0,15295.60507,94472.85485,0,0,1799.482949,168251.6558,1799.482949,310410.8088,1799.482949,0,30591.21014,272621.6668,0,0
1122352,11618-5-A-2015,11618,borealis,17,worker,5,A,50.6698,-114.0942,9.3 km from Okotoks,1182,29,7,11,8,312.2,0,0,5398.448848,0,5398.448848,0,0,7197.931798,15295.60507,0,0,0,17994.82949,0,67480.61061,1799.482949,0,15295.60507,94472.85485,0,0,1799.482949,168251.6558,1799.482949,310410.8088,1799.482949,0,30591.21014,272621.6668,0,0
1122035,14241-1-A-2015,14241,borealis,18,queen,1,A,50.5977,-114.0941,9.8 km from Hartell,1161,24,6,1,7,166.4,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1121977,14241-2-A-2015,14241,borealis,20,queen,2,A,50.5977,-114.0941,9.8 km from Hartell,1161,1,7,9,7,192.0166667,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1122027,14241-2-A-2015,14241,borealis,20,queen,2,A,50.5977,-114.0941,9.8 km from Hartell,1161,1,7,9,7,192.0166667,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1122030,14241-2-A-2015,14241,borealis,21,queen,2,A,50.5977,-114.0941,9.8 km from Hartell,1161,1,7,9,7,192.0166667,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1121415,14241-4-A-2015,14241,borealis,21,queen,4,A,50.5977,-114.0941,9.8 km from Hartell,1161,16,7,29,7,313.15,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1121422,14241-4-A-2015,14241,borealis,21,queen,4,A,50.5977,-114.0941,9.8 km from Hartell,1161,16,7,29,7,313.15,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1122541,14241-5-A-2015,14241,borealis,16,worker,5,A,50.5977,-114.0941,9.8 km from Hartell,1161,29,7,11,8,312.25,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1122542,14241-5-A-2015,14241,borealis,16,worker,5,A,50.5977,-114.0941,9.8 km from Hartell,1161,29,7,11,8,312.25,0,0,21593.79539,0,1799.482949,0,0,5398.448848,3598.965899,0,0,23393.27834,106169.494,0,24293.01982,0,0,12596.38065,29691.46867,0,0,225835.1102,418379.7858,0,59382.93733,1799.482949,0,45886.81521,34190.17604,0,0
1115189,13358-1-A-2015,13358,borealis,22,queen,1,A,50.6303,-114.0669,Near Black Diamond,1169,24,6,1,7,166.0833333,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1115233,13358-1-A-2015,13358,borealis,18,queen,1,A,50.6303,-114.0669,Near Black Diamond,1169,24,6,1,7,166.0833333,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1115072,13358-1-A-2015,13358,borealis,23,queen,1,A,50.6303,-114.0669,Near Black Diamond,1169,24,6,1,7,166.0833333,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1115251,13358-1-A-2015,13358,borealis,23,queen,1,A,50.6303,-114.0669,Near Black Diamond,1169,24,6,1,7,166.0833333,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121989,13358-2-A-2015,13358,borealis,20,queen,2,A,50.6303,-114.0669,Near Black Diamond,1169,1,7,9,7,192.1666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1115298,13358-2-A-2015,13358,borealis,20,queen,2,A,50.6303,-114.0669,Near Black Diamond,1169,1,7,9,7,192.1666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1112051,13358-2-A-2015,13358,nevadensis,24,queen,2,A,50.6303,-114.0669,Near Black Diamond,1169,1,7,9,7,192.1666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1115164,13358-3-A-2015,13358,borealis,19,queen,3,A,50.6303,-114.0669,Near Black Diamond,1169,9,7,16,7,166.6166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121045,13358-4-A-2015,13358,borealis,19,queen,4,A,50.6303,-114.0669,Near Black Diamond,1169,16,7,29,7,313.2166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121046,13358-4-A-2015,13358,borealis,21,queen,4,A,50.6303,-114.0669,Near Black Diamond,1169,16,7,29,7,313.2166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122074,13358-4-A-2015,13358,borealis,15,worker,4,A,50.6303,-114.0669,Near Black Diamond,1169,16,7,29,7,313.2166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122073,13358-4-C-2015,13358,borealis,14,worker,4,C,50.6303,-114.0669,Near Black Diamond,1169,16,7,29,7,313.2166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1112032,13358-4-C-2015,13358,nevadensis,25,queen,4,C,50.6303,-114.0669,Near Black Diamond,1169,16,7,29,7,313.2166667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122435,13358-5-A-2015,13358,borealis,13,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122412,13358-5-A-2015,13358,borealis,17,queen,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122416,13358-5-A-2015,13358,borealis,17,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122440,13358-5-A-2015,13358,borealis,12,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122413,13358-5-A-2015,13358,borealis,19,queen,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121727,13358-5-A-2015,13358,borealis,16,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122417,13358-5-A-2015,13358,borealis,16,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122422,13358-5-A-2015,13358,borealis,14,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122441,13358-5-A-2015,13358,borealis,14,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122432,13358-5-A-2015,13358,borealis,14,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122438,13358-5-A-2015,13358,borealis,14,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122414,13358-5-A-2015,13358,borealis,15,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122418,13358-5-A-2015,13358,borealis,15,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122442,13358-5-A-2015,13358,borealis,16,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122433,13358-5-A-2015,13358,borealis,15,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122415,13358-5-A-2015,13358,borealis,13,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122419,13358-5-A-2015,13358,borealis,18,queen,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122439,13358-5-A-2015,13358,borealis,13,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1112036,13358-5-A-2015,13358,nevadensis,22,queen,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1117005,13358-5-A-2015,13358,occidentalis,14,worker,5,A,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122430,13358-5-B-2015,13358,borealis,16,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122421,13358-5-B-2015,13358,borealis,15,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122426,13358-5-B-2015,13358,borealis,18,queen,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122444,13358-5-B-2015,13358,borealis,17,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122427,13358-5-B-2015,13358,borealis,14,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122431,13358-5-B-2015,13358,borealis,15,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122436,13358-5-B-2015,13358,borealis,16,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122445,13358-5-B-2015,13358,borealis,14,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122428,13358-5-B-2015,13358,borealis,16,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121724,13358-5-B-2015,13358,borealis,22,queen,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122424,13358-5-B-2015,13358,borealis,16,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122446,13358-5-B-2015,13358,borealis,13,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122429,13358-5-B-2015,13358,borealis,18,queen,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122425,13358-5-B-2015,13358,borealis,19,queen,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122443,13358-5-B-2015,13358,borealis,16,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1117002,13358-5-B-2015,13358,occidentalis,11,worker,5,B,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121745,13358-5-C-2015,13358,borealis,11,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121749,13358-5-C-2015,13358,borealis,17,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121753,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122000,13358-5-C-2015,13358,borealis,14,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122336,13358-5-C-2015,13358,borealis,20,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122348,13358-5-C-2015,13358,borealis,14,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121705,13358-5-C-2015,13358,borealis,16,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122356,13358-5-C-2015,13358,borealis,20,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121717,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122363,13358-5-C-2015,13358,borealis,14,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121722,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121726,13358-5-C-2015,13358,borealis,19,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121730,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121737,13358-5-C-2015,13358,borealis,16,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121741,13358-5-C-2015,13358,borealis,13,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122618,13358-5-C-2015,13358,borealis,25,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121742,13358-5-C-2015,13358,borealis,16,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121746,13358-5-C-2015,13358,borealis,20,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121750,13358-5-C-2015,13358,borealis,17,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121754,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122337,13358-5-C-2015,13358,borealis,18,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122349,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121706,13358-5-C-2015,13358,borealis,14,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122357,13358-5-C-2015,13358,borealis,19,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121718,13358-5-C-2015,13358,borealis,15,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1122364,13358-5-C-2015,13358,borealis,13,worker,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
1121723,13358-5-C-2015,13358,borealis,18,queen,5,C,50.6303,-114.0669,Near Black Diamond,1169,29,7,11,8,312.2666667,0,0,28791.72719,0,0,0,0,0,0,0,0,0,192544.6756,0,0,0,0,0,0,0,0,56683.71291,730590.0775,0,0,0,0,0,0,0,0
