year,day,site,block,nutrient,geno,biomass,count
2013,80,A,8,Control,3,9.6574483472,16
2013,80,A,8,Control,5,9.9672731818,17
2013,80,A,8,Treatment,1,9.4834599358,14
2013,80,A,8,Treatment,3,11.9604762588,19
2013,80,A,8,Treatment,5,12.7873869611,19
2013,80,A,9,Control,1,10.356673853,15
2013,80,A,9,Control,3,11.4803895704,17
2013,80,A,9,Control,5,11.7887946271,16
2013,80,A,9,Treatment,1,7.6094948833,14
2013,80,A,9,Treatment,3,12.460191819,20
2013,80,A,9,Treatment,5,11.9482439976,19
2013,80,A,10,Control,1,9.2876949145,17
2013,80,A,10,Control,3,11.9253727856,16
2013,80,A,10,Control,5,10.9779522622,18
2013,80,A,10,Treatment,1,11.4904541322,17
2013,80,A,10,Treatment,3,13.481531507,18
2013,80,A,10,Treatment,5,15.2249638962,20
2013,81,A,1,Control,1,10.8169762396,21
2013,81,A,1,Control,3,12.3110877024,17
2013,81,A,1,Control,5,12.6260507256,19
2013,81,A,1,Treatment,1,11.8142391273,18
2013,81,A,1,Treatment,3,11.2066514646,17
2013,81,A,1,Treatment,5,14.515277456,18
2013,81,A,2,Control,1,9.280439976,18
2013,81,A,2,Control,3,11.3302856389,18
2013,81,A,2,Control,5,14.3047724269,19
2013,81,A,2,Treatment,1,11.058342189,20
2013,81,A,2,Treatment,3,14.1580398282,19
2013,81,A,2,Treatment,5,16.191745633,19
2013,81,A,3,Control,1,10.3117084002,15
2013,81,A,3,Control,3,12.4364110814,18
2013,81,A,3,Control,5,11.4719445746,23
2013,81,A,3,Treatment,1,10.4319088297,19
2013,81,A,3,Treatment,3,11.9524912033,18
2013,81,A,3,Treatment,5,13.9720317344,17
2013,81,A,4,Control,1,7.7493488564,20
2013,81,A,4,Control,3,9.4525792859,17
2013,81,A,4,Control,5,11.5979487485,17
2013,81,A,4,Treatment,1,9.9346367109,16
2013,81,A,4,Treatment,3,11.2367509085,19
2013,81,A,4,Treatment,5,9.4483491152,20
2013,81,A,5,Control,1,9.3776600706,16
2013,81,A,5,Control,3,10.6484810619,20
2013,81,A,5,Control,5,12.2159641925,20
2013,81,A,5,Treatment,1,9.4759709532,17
2013,81,A,5,Treatment,3,10.7626312771,21
2013,81,A,5,Treatment,5,10.7906453237,19
2013,81,A,6,Control,1,9.1634161491,14
2013,81,A,6,Control,3,10.3060092971,19
2013,81,A,6,Control,5,12.0773974993,20
2013,81,A,6,Treatment,1,9.1597599284,18
2013,81,A,6,Treatment,3,10.3235219807,18
2013,81,A,6,Treatment,5,11.3957487112,15
2013,81,A,7,Control,1,8.7704106424,14
2013,81,A,7,Control,3,10.7994655953,16
2013,81,A,7,Control,5,12.0393145116,16
2013,81,A,7,Treatment,1,8.6017137365,18
2013,81,A,7,Treatment,3,10.9012229315,16
2013,81,A,7,Treatment,5,11.2494246944,17
2013,81,A,8,Control,1,9.3952234901,18
2013,81,A,8,Control,3,9.4180382079,21
2013,81,A,8,Control,5,11.4712471546,18
2013,81,A,8,Treatment,1,11.4891495433,18
2013,81,A,8,Treatment,3,11.564314703,16
2013,81,A,8,Treatment,5,11.9346265156,18
2013,81,A,9,Control,1,8.9102067983,17
2013,81,A,9,Control,3,12.195831003,17
2013,81,A,9,Control,5,11.0664063968,16
2013,81,A,9,Treatment,1,12.1695492703,20
2013,81,A,9,Treatment,3,13.3739482728,16
2013,81,A,9,Treatment,5,12.4213959588,18
2013,81,A,10,Control,1,10.2243539521,17
2013,81,A,10,Control,3,12.1914825166,16
2013,81,A,10,Control,5,12.2644591084,20
2013,81,A,10,Treatment,1,12.3385786517,18
2013,81,A,10,Treatment,3,13.8505674528,20
2013,81,A,10,Treatment,5,13.6683827953,20
2013,82,A,1,Control,1,9.2296203285,15
2013,82,A,1,Control,3,11.4526533934,18
2013,82,A,1,Control,5,11.2487804277,20
2013,82,A,1,Treatment,1,12.1160004881,18
2013,82,A,1,Treatment,3,12.4010606856,17
2013,82,A,1,Treatment,5,13.3091052799,22
2013,82,A,2,Control,1,11.8396169887,18
2013,82,A,2,Control,3,12.1576313494,17
2013,82,A,2,Control,5,11.4113899877,14
2013,82,A,2,Treatment,1,11.0973324428,19
2013,82,A,2,Treatment,3,14.1312865983,17
2013,82,A,2,Treatment,5,16.2610461614,19
2013,82,A,3,Control,1,9.9361158231,19
2013,82,A,3,Control,3,11.3025101983,18
2013,82,A,3,Control,5,12.9617075934,19
2013,82,A,3,Treatment,1,12.852934528,19
2013,82,A,3,Treatment,3,14.009483752,17
2013,82,A,3,Treatment,5,14.8076413899,19
2013,82,A,4,Control,1,9.8560219291,14
2013,82,A,4,Control,3,10.0806331244,15
2013,82,A,4,Control,5,10.5716561806,19
2013,82,A,4,Treatment,1,10.3651466493,16
2013,82,A,4,Treatment,3,10.9856361438,17
2013,82,A,4,Treatment,5,9.9856028159,17
2013,82,A,5,Control,1,9.3360916522,15
2013,82,A,5,Control,3,9.8898887338,19
2013,82,A,5,Control,5,11.5908951192,16
2013,82,A,5,Treatment,1,12.2777181997,18
2013,82,A,5,Treatment,3,11.3979731183,20
2013,82,A,5,Treatment,5,13.8673472175,20
2013,82,A,6,Control,1,7.4730599349,18
2013,82,A,6,Control,3,9.747965025,20
2013,82,A,6,Control,5,11.4602523879,22
2013,82,A,6,Treatment,1,11.1234410286,15
2013,82,A,6,Treatment,3,10.7631629923,16
2013,82,A,6,Treatment,5,10.8725837599,19
2013,82,A,7,Control,1,8.7465322433,16
2013,82,A,7,Control,3,10.0283269332,21
2013,82,A,7,Control,5,13.3731768956,19
2013,82,A,7,Treatment,1,10.8065353684,19
2013,82,A,7,Treatment,3,12.0296144812,16
2013,82,A,7,Treatment,5,12.8679340341,20
2013,82,A,8,Control,1,9.1506501311,11
2013,82,A,8,Control,3,9.7354202344,17
2013,82,A,8,Control,5,11.7842925039,21
2013,82,A,8,Treatment,1,11.9655579448,17
2013,82,A,8,Treatment,3,12.4161823866,18
2013,82,A,8,Treatment,5,12.8349795019,19
2013,82,A,9,Control,1,9.1024250181,17
2013,82,A,9,Control,3,10.0650697685,20
2013,82,A,9,Control,5,12.1615315012,16
2013,82,A,9,Treatment,1,11.4005961354,17
2013,82,A,9,Treatment,3,11.9021485845,18
2013,82,A,9,Treatment,5,11.9440628031,17
2013,82,A,10,Control,1,11.3366720693,19
2013,82,A,10,Control,3,10.2280053352,18
2013,82,A,10,Control,5,11.5114470181,20
2013,82,A,10,Treatment,1,11.3257193192,19
2013,82,A,10,Treatment,3,12.9407407626,15
2013,82,A,10,Treatment,5,12.756964702,20
2013,83,A,1,Control,1,7.506386919,18
2013,83,A,1,Control,3,7.9332649002,20
2013,83,A,1,Control,5,13.9028752335,19
2013,83,A,1,Treatment,1,11.4404841955,19
2013,83,A,1,Treatment,3,11.4293988144,23
2013,83,A,1,Treatment,5,11.5365866593,18
2013,83,A,2,Control,1,10.8018958033,21
2013,83,A,2,Control,3,13.408671402,17
2013,83,A,2,Control,5,12.032039017,18
2013,83,A,2,Treatment,1,11.0319677422,16
2013,83,A,2,Treatment,3,13.0443596383,17
2013,83,A,2,Treatment,5,15.3661815909,21
2013,83,A,3,Control,1,10.3802819315,19
2013,83,A,3,Control,3,13.5088846403,18
2013,83,A,3,Control,5,11.4891893465,16
2013,83,A,3,Treatment,1,10.1328051094,15
2013,83,A,3,Treatment,3,13.863807064,20
2013,83,A,3,Treatment,5,14.6405678134,20
2013,83,A,4,Control,1,7.4492222785,20
2013,83,A,4,Control,3,9.8815126534,17
2013,83,A,4,Control,5,10.396488513,18
2013,83,A,4,Treatment,1,10.4360527735,14
2013,83,A,4,Treatment,3,10.5064554996,19
2013,83,A,4,Treatment,5,12.9335292131,20
2013,83,A,5,Control,1,8.6990919202,19
2013,83,A,5,Control,3,10.7962185327,13
2013,83,A,5,Control,5,10.4386706081,19
2013,83,A,5,Treatment,1,10.7888775613,16
2013,83,A,5,Treatment,3,11.7110143713,16
2013,83,A,5,Treatment,5,12.9080379,17
2013,83,A,6,Control,1,9.3997257148,17
2013,83,A,6,Control,3,11.9794297356,15
2013,83,A,6,Control,5,10.6548650082,16
2013,83,A,6,Treatment,1,10.1525103352,17
2013,83,A,6,Treatment,3,11.0960771332,18
2013,83,A,6,Treatment,5,12.5683074926,20
2013,83,A,7,Control,1,8.7791558117,15
2013,83,A,7,Control,3,9.8036707555,17
2013,83,A,7,Control,5,13.1881803522,20
2013,83,A,7,Treatment,1,11.4283027505,19
2013,83,A,7,Treatment,3,12.208483925,19
2013,83,A,7,Treatment,5,12.432658094,17
2013,83,A,8,Control,1,9.2421962477,17
2013,83,A,8,Control,3,10.9450299846,18
2013,83,A,8,Control,5,10.5633650905,19
2013,83,A,8,Treatment,1,10.9084052666,19
2013,83,A,8,Treatment,3,11.2953140545,16
2013,83,A,8,Treatment,5,11.449232634,19
2013,83,A,9,Control,1,11.2828634872,15
2013,83,A,9,Control,3,11.4734111418,18
2013,83,A,9,Control,5,11.2314263243,18
2013,83,A,9,Treatment,1,11.7026419936,19
2013,83,A,9,Treatment,3,11.1959775809,15
2013,83,A,9,Treatment,5,12.5126471004,17
2013,83,A,10,Control,1,12.9645853032,17
2013,83,A,10,Control,3,10.1430845379,19
2013,83,A,10,Control,5,10.7652413933,20
2013,83,A,10,Treatment,1,12.0070797672,15
2013,83,A,10,Treatment,3,12.2153501656,19
2013,83,A,10,Treatment,5,13.6636159746,17
2013,84,A,1,Control,1,11.2588649254,15
2013,84,A,1,Control,3,10.4797133424,21
2013,84,A,1,Control,5,11.7085668577,22
2013,84,A,1,Treatment,1,10.8753736801,18
2013,84,A,1,Treatment,3,12.226173573,12
2013,84,A,1,Treatment,5,13.2120865252,18
2013,84,A,2,Control,1,9.8469467817,18
2013,84,A,2,Control,3,11.3734702299,17
2013,84,A,2,Control,5,11.3951435286,24
2013,84,A,2,Treatment,1,12.2243359894,16
2013,84,A,2,Treatment,3,13.1995668062,18
2013,84,A,2,Treatment,5,13.7120926664,18
2013,84,A,3,Control,1,10.7515456911,18
2013,84,A,3,Control,3,9.3858126493,19
2013,84,A,3,Control,5,13.2372079474,16
2013,84,A,3,Treatment,1,11.0537470299,15
2013,84,A,3,Treatment,3,12.5619591592,17
2013,84,A,3,Treatment,5,12.4873969622,18
2013,84,A,4,Control,1,9.1945123964,15
2013,84,A,4,Control,3,10.0142642181,14
2013,84,A,4,Control,5,8.9543004513,22
2013,84,A,4,Treatment,1,10.4533403073,17
2013,84,A,4,Treatment,3,9.8685625633,20
2013,84,A,4,Treatment,5,13.9821001702,18
2013,84,A,5,Control,1,8.6684651585,18
2013,84,A,5,Control,3,9.4131685898,17
2013,84,A,5,Control,5,13.0643226263,14
2013,84,A,5,Treatment,1,11.2523908114,18
2013,84,A,5,Treatment,3,12.3963682891,20
2013,84,A,5,Treatment,5,12.6762978973,16
2013,84,A,6,Control,1,7.4037601392,14
2013,84,A,6,Control,3,12.5089538085,17
2013,84,A,6,Control,5,11.6142789412,18
2013,84,A,6,Treatment,1,10.917579531,17
2013,84,A,6,Treatment,3,11.1701681622,19
2013,84,A,6,Treatment,5,12.122136932,23
2013,84,A,7,Control,1,7.3271589459,17
2013,84,A,7,Control,3,9.9807911176,18
2013,84,A,7,Control,5,9.5194813367,22
2013,84,A,7,Treatment,1,10.9107315982,14
2013,84,A,7,Treatment,3,10.7866333847,14
2013,84,A,7,Treatment,5,12.5284650353,12
2013,84,A,8,Control,1,9.3004462737,19
2013,84,A,8,Control,3,10.9309224329,16
2013,84,A,8,Control,5,12.9557576218,19
2013,84,A,8,Treatment,1,10.4555338107,18
2013,84,A,8,Treatment,3,11.0299696048,20
2013,84,A,8,Treatment,5,12.7227764148,18
2013,84,A,9,Control,1,9.9436578421,15
2013,84,A,9,Control,3,11.4117627749,18
2013,84,A,9,Control,5,11.5229678947,20
2013,84,A,9,Treatment,1,10.9901320571,20
2013,84,A,9,Treatment,3,10.0270674272,23
2013,84,A,9,Treatment,5,12.6517431179,16
2013,84,A,10,Control,1,11.5187518606,13
2013,84,A,10,Control,3,12.7285526428,12
2013,84,A,10,Control,5,12.2313222558,22
2013,84,A,10,Treatment,1,12.8350374594,16
2013,84,A,10,Treatment,3,12.3908479015,19
2013,84,A,10,Treatment,5,13.7295736202,21
2013,85,A,1,Control,1,9.645652721,16
2013,85,A,1,Control,3,8.6033396541,17
2013,85,A,1,Control,5,12.9685270308,19
2013,85,A,1,Treatment,1,11.9580268921,14
2013,85,A,1,Treatment,3,12.5926044741,19
2013,85,A,1,Treatment,5,13.0688224344,18
2013,85,A,2,Control,1,7.7177482541,18
2013,85,A,2,Control,3,11.3111851061,19
2013,85,A,2,Control,5,15.1543848464,20
2013,85,A,2,Treatment,1,13.0518951507,15
2013,85,A,2,Treatment,3,12.0525546349,18
2013,85,A,2,Treatment,5,13.6249138739,18
2013,85,A,3,Control,1,9.5224359765,18
2013,85,A,3,Control,3,11.6001497087,17
2013,85,A,3,Control,5,10.7374639451,14
2013,85,A,3,Treatment,1,12.1918456089,18
2013,85,A,3,Treatment,3,11.8311170883,17
2013,85,A,3,Treatment,5,14.6977632784,18
2013,85,A,4,Control,1,6.8574276948,18
2013,85,A,4,Control,3,9.7799059046,18
2013,85,A,4,Control,5,12.5853867245,18
2013,85,A,4,Treatment,1,11.0012677078,16
2013,85,A,4,Treatment,3,11.2650982424,18
2013,85,A,4,Treatment,5,10.3851554571,18
2013,85,A,5,Control,1,9.4914615178,18
2013,85,A,5,Control,3,12.2782950431,20
2013,85,A,5,Control,5,9.8952664991,17
2013,85,A,5,Treatment,1,11.3723022549,19
2013,85,A,5,Treatment,3,10.9994122675,17
2013,85,A,5,Treatment,5,13.9682223084,16
2013,85,A,6,Control,1,9.1348946502,22
2013,85,A,6,Control,3,10.6172949568,22
2013,85,A,6,Control,5,10.0287881926,19
2013,85,A,6,Treatment,1,8.8986340031,17
2013,85,A,6,Treatment,3,11.2978967546,16
2013,85,A,6,Treatment,5,13.127541617,17
2013,85,A,7,Control,1,9.0950562813,20
2013,85,A,7,Control,3,8.773405519,20
2013,85,A,7,Control,5,11.3379936263,22
2013,85,A,7,Treatment,1,10.9183115163,19
2013,85,A,7,Treatment,3,10.4804616465,19
2013,85,A,7,Treatment,5,13.2314322519,20
2013,85,A,8,Control,1,8.0067922913,18
2013,85,A,8,Control,3,9.3812267706,13
2013,85,A,8,Control,5,11.8939867037,22
2013,85,A,8,Treatment,1,11.6605814247,17
2013,85,A,8,Treatment,3,10.7358447352,17
2013,85,A,8,Treatment,5,12.0854121503,20
2013,85,A,9,Control,1,8.3801908908,14
2013,85,A,9,Control,3,9.7337789968,16
2013,85,A,9,Control,5,12.4463396391,18
2013,85,A,9,Treatment,1,11.3996308202,18
2013,85,A,9,Treatment,3,12.8286059336,16
2013,85,A,9,Treatment,5,14.8152040919,20
2013,85,A,10,Control,1,9.2853173624,16
2013,85,A,10,Control,3,12.6514607024,16
2013,85,A,10,Control,5,11.6096728661,21
2013,85,A,10,Treatment,1,12.3586814926,17
2013,85,A,10,Treatment,3,15.0797285624,18
2013,85,A,10,Treatment,5,16.1282655061,21
2013,86,A,1,Control,1,11.343581852,15
2013,86,A,1,Control,3,10.8019431348,17
2013,86,A,1,Control,5,11.695611956,13
2013,86,A,1,Treatment,1,8.968859052,18
2013,86,A,1,Treatment,3,13.3165444593,16
2013,86,A,1,Treatment,5,14.6951253773,18
2013,86,A,2,Control,1,9.804908982,15
2013,86,A,2,Control,3,10.8772439472,18
2013,86,A,2,Control,5,14.6530151109,19
2013,86,A,2,Treatment,1,11.9809436123,15
2013,86,A,2,Treatment,3,13.5129593872,18
2013,86,A,2,Treatment,5,15.8659622488,19
2013,86,A,3,Control,1,9.7842055587,18
2013,86,A,3,Control,3,14.3281490046,21
2013,86,A,3,Control,5,11.6222550581,18
2013,86,A,3,Treatment,1,12.4922075014,15
2013,86,A,3,Treatment,3,14.1136781528,17
2013,86,A,3,Treatment,5,15.4628105842,20
2013,86,A,4,Control,1,9.1166490215,14
2013,86,A,4,Control,3,8.8059099787,22
2013,86,A,4,Control,5,11.527381584,19
2013,86,A,4,Treatment,1,9.7750191454,20
2013,86,A,4,Treatment,3,11.4661084702,16
2013,86,A,4,Treatment,5,11.4051784695,20
2013,86,A,5,Control,1,10.0759781941,21
2013,86,A,5,Control,3,9.4560844395,16
2013,86,A,5,Control,5,11.4970800843,22
2013,86,A,5,Treatment,1,11.5605824129,16
2013,86,A,5,Treatment,3,13.1873181334,15
2013,86,A,5,Treatment,5,14.3877021674,17
2013,86,A,6,Control,1,8.0518645973,19
2013,86,A,6,Control,3,9.3804524543,17
2013,86,A,6,Control,5,10.3064291676,19
2013,86,A,6,Treatment,1,10.43056887,20
2013,86,A,6,Treatment,3,13.0165636758,15
2013,86,A,6,Treatment,5,11.4361851762,19
2013,86,A,7,Control,1,10.4195230704,16
2013,86,A,7,Control,3,11.3779794038,19
2013,86,A,7,Control,5,10.1585579632,17
2013,86,A,7,Treatment,1,10.5092876097,14
2013,86,A,7,Treatment,3,12.0033686955,15
2013,86,A,7,Treatment,5,12.8190798508,21
2013,86,A,8,Control,1,7.1739974033,13
2013,86,A,8,Control,3,9.7570988105,17
2013,86,A,8,Control,5,9.9438506889,20
2013,86,A,8,Treatment,1,10.061615453,19
2013,86,A,8,Treatment,3,10.6703885559,14
2013,86,A,8,Treatment,5,11.8073220156,18
2013,86,A,9,Control,1,12.615484028,19
2013,86,A,9,Control,3,12.3564634121,19
2013,86,A,9,Control,5,10.6523151863,17
2013,86,A,9,Treatment,1,11.5247999511,15
2013,86,A,9,Treatment,3,12.9223452037,18
2013,86,A,9,Treatment,5,14.1658134351,19
2013,86,A,10,Control,1,9.7063936162,16
2013,86,A,10,Control,3,12.7963361161,16
2013,86,A,10,Control,5,10.6877911409,19
2013,86,A,10,Treatment,1,12.1991827888,18
2013,86,A,10,Treatment,3,13.8202863544,15
2013,86,A,10,Treatment,5,13.7846357755,18
2013,87,A,1,Control,1,8.9126063873,18
2013,87,A,1,Control,3,10.3919140977,18
2013,87,A,1,Control,5,11.7580642463,20
2013,87,A,1,Treatment,1,10.2338498078,15
2013,87,A,1,Treatment,3,12.1789262849,17
2013,87,A,1,Treatment,5,13.0612500578,20
2013,87,A,2,Control,1,10.459609412,16
2013,87,A,2,Control,3,10.5275470424,15
2013,87,A,2,Control,5,12.6895596874,21
2013,87,A,2,Treatment,1,11.224800961,16
2013,87,A,2,Treatment,3,11.9942638081,20
2013,87,A,2,Treatment,5,15.261560453,21
2013,87,A,3,Control,1,11.2145632328,16
2013,87,A,3,Control,3,13.2318333231,22
2013,87,A,3,Control,5,12.2472174138,15
2013,87,A,3,Treatment,1,13.5569736183,17
2013,87,A,3,Treatment,3,14.1639817639,19
2013,87,A,3,Treatment,5,14.9229272326,17
2013,87,A,4,Control,1,9.2732514499,17
2013,87,A,4,Control,3,7.7965174713,19
2013,87,A,4,Control,5,10.7702860458,22
2013,87,A,4,Treatment,1,9.9388073361,16
2013,87,A,4,Treatment,3,13.1756124434,21
2013,87,A,4,Treatment,5,12.2628717228,18
2013,87,A,5,Control,1,7.9704527696,17
2013,87,A,5,Control,3,11.1422952837,20
2013,87,A,5,Control,5,12.6895709711,21
2013,87,A,5,Treatment,1,11.4320207432,17
2013,87,A,5,Treatment,3,13.2564644246,19
2013,87,A,5,Treatment,5,14.74160403,17
2013,87,A,6,Control,1,9.1054091518,16
2013,87,A,6,Control,3,12.3140885503,19
2013,87,A,6,Control,5,12.9224048113,22
2013,87,A,6,Treatment,1,11.6162068567,18
2013,87,A,6,Treatment,3,11.2809130387,19
2013,87,A,6,Treatment,5,12.6399716218,16
2013,87,A,7,Control,1,10.4995104912,15
2013,87,A,7,Control,3,9.1336321446,14
2013,87,A,7,Control,5,11.94657475,16
2013,87,A,7,Treatment,1,9.9687891951,16
2013,87,A,7,Treatment,3,11.1713804616,19
2013,87,A,7,Treatment,5,11.9345849375,18
2013,87,A,8,Control,1,8.1396470932,18
2013,87,A,8,Control,3,11.2085853901,16
2013,87,A,8,Control,5,9.287384447,18
2013,87,A,8,Treatment,1,10.8757045126,16
2013,87,A,8,Treatment,3,11.521910536,18
2013,87,A,8,Treatment,5,11.6983316156,19
2013,87,A,9,Control,1,8.8187967967,15
2013,87,A,9,Control,3,10.8436399853,18
2013,87,A,9,Control,5,13.2502053109,20
2013,87,A,9,Treatment,1,11.2613205907,19
2013,87,A,9,Treatment,3,12.527777415,21
2013,87,A,9,Treatment,5,13.65040063,18
2013,87,A,10,Control,1,11.9609810247,17
2013,87,A,10,Control,3,11.6595693938,15
2013,87,A,10,Control,5,10.998294707,23
2013,87,A,10,Treatment,1,12.5539818561,19
2013,87,A,10,Treatment,3,13.2095885476,19
2013,87,A,10,Treatment,5,13.1800394275,18
2013,88,A,1,Control,1,9.4858890127,18
2013,88,A,1,Control,3,10.2081587371,19
2013,88,A,1,Control,5,11.1524312347,21
2013,88,A,1,Treatment,1,10.7916749895,19
2013,88,A,1,Treatment,3,11.7147553605,16
2013,88,A,1,Treatment,5,14.6979695663,20
2013,88,A,2,Control,1,10.5077051274,19
2013,88,A,2,Control,3,10.6016953637,17
2013,88,A,2,Control,5,11.6730036247,20
2013,88,A,2,Treatment,1,12.8005764983,19
2013,88,A,2,Treatment,3,12.887272317,16
2013,88,A,2,Treatment,5,16.0536253847,17
2013,88,A,3,Control,1,9.8115902559,17
2013,88,A,3,Control,3,12.469149575,21
2013,88,A,3,Control,5,10.6016902549,21
2013,88,A,3,Treatment,1,13.1496828563,16
2013,88,A,3,Treatment,3,12.4562717233,18
2013,88,A,3,Treatment,5,14.0838556373,20
2013,88,A,4,Control,1,9.396498576,17
2013,88,A,4,Control,3,10.9110298376,17
2013,88,A,4,Control,5,10.4656373348,18
2013,88,A,4,Treatment,1,9.5706460144,17
2013,88,A,4,Treatment,3,10.4066116671,13
2013,88,A,4,Treatment,5,13.3631246272,17
2013,88,A,5,Control,1,7.4500401404,18
2013,88,A,5,Control,3,10.3295428615,17
2013,88,A,5,Control,5,12.7728407901,18
2013,88,A,5,Treatment,1,11.1668492991,20
2013,88,A,5,Treatment,3,12.7543505622,20
2013,88,A,5,Treatment,5,13.5838468075,18
2013,88,A,6,Control,1,8.1747325356,16
2013,88,A,6,Control,3,10.7632989614,17
2013,88,A,6,Control,5,11.6002325484,17
2013,88,A,6,Treatment,1,12.0900088815,19
2013,88,A,6,Treatment,3,11.8884326246,19
2013,88,A,6,Treatment,5,10.9312227335,19
2013,88,A,7,Control,1,8.8721411072,15
2013,88,A,7,Control,3,9.7395728965,16
2013,88,A,7,Control,5,10.8800758699,14
2013,88,A,7,Treatment,1,13.0794679749,17
2013,88,A,7,Treatment,3,10.8612594781,16
2013,88,A,7,Treatment,5,11.7546149177,20
2013,88,A,8,Control,1,9.4055077451,14
2013,88,A,8,Control,3,11.7096990514,17
2013,88,A,8,Control,5,11.3412018784,16
2013,88,A,8,Treatment,1,11.9071029633,17
2013,88,A,8,Treatment,3,10.7799095387,18
2013,88,A,8,Treatment,5,12.4783166437,19
2013,88,A,9,Control,1,10.4528803954,15
2013,88,A,9,Control,3,10.7082115573,15
2013,88,A,9,Control,5,11.491298544,20
2013,88,A,9,Treatment,1,11.1226563328,15
2013,88,A,9,Treatment,3,10.9478384627,20
2013,88,A,9,Treatment,5,12.9489075795,17
2013,88,A,10,Control,1,11.0102250507,19
2013,88,A,10,Control,3,10.1396011372,22
2013,88,A,10,Control,5,11.5800177242,20
2013,88,A,10,Treatment,1,11.8213164228,17
2013,88,A,10,Treatment,3,12.496509758,18
2013,88,A,10,Treatment,5,13.1153595174,17
2013,89,A,1,Control,1,9.2389034937,19
2013,89,A,1,Control,3,9.9292792817,22
2013,89,A,1,Control,5,11.1229766151,19
2013,89,A,1,Treatment,1,11.2289983361,15
2013,89,A,1,Treatment,3,12.6438093827,17
2013,89,A,1,Treatment,5,11.8671774293,16
2013,89,A,2,Control,1,11.3803908509,16
2013,89,A,2,Control,3,11.3237743356,16
2013,89,A,2,Control,5,10.9421650153,19
2013,89,A,2,Treatment,1,13.4005953734,16
2013,89,A,2,Treatment,3,13.4193640387,15
2013,89,A,2,Treatment,5,13.8059744799,21
2013,89,A,3,Control,1,9.0166380464,19
2013,89,A,3,Control,3,10.8849843132,16
2013,89,A,3,Control,5,10.6956233151,19
2013,89,A,3,Treatment,1,11.2818536943,19
2013,89,A,3,Treatment,3,14.0851916353,20
2013,89,A,3,Treatment,5,13.1980123877,19
2013,89,A,4,Control,1,8.5203595508,21
2013,89,A,4,Control,3,11.165448282,18
2013,89,A,4,Control,5,11.2716346953,18
2013,89,A,4,Treatment,1,11.4559375374,16
2013,89,A,4,Treatment,3,11.4245884398,16
2013,89,A,4,Treatment,5,11.3712004825,19
2013,89,A,5,Control,1,9.7655230178,15
2013,89,A,5,Control,3,11.7589596603,17
2013,89,A,5,Control,5,9.5662480172,18
2013,89,A,5,Treatment,1,12.9006823755,20
2013,89,A,5,Treatment,3,11.8194840946,17
2013,89,A,5,Treatment,5,12.1939447351,20
2013,89,A,6,Control,1,10.1078864186,16
2013,89,A,6,Control,3,11.702040953,15
2013,89,A,6,Control,5,11.1148967138,18
2013,89,A,6,Treatment,1,11.1917471686,17
2013,89,A,6,Treatment,3,13.447849085,19
2013,89,A,6,Treatment,5,12.5020053833,19
2013,89,A,7,Control,1,10.5675612479,20
2013,89,A,7,Control,3,11.7251378859,16
2013,89,A,7,Control,5,13.28584133,17
2013,89,A,7,Treatment,1,8.6393317387,14
2013,89,A,7,Treatment,3,12.1784616894,18
2013,89,A,7,Treatment,5,11.7813420695,16
2013,89,A,8,Control,1,8.8295464808,14
2013,89,A,8,Control,3,8.2971780755,18
2013,89,A,8,Control,5,10.2302624386,21
2013,89,A,8,Treatment,1,8.9215211804,18
2013,89,A,8,Treatment,3,11.8409780825,15
2013,89,A,8,Treatment,5,11.8583502881,17
2013,89,A,9,Control,1,9.6602589977,18
2013,89,A,9,Control,3,12.4274551516,15
2013,89,A,9,Control,5,12.6938049147,19
